"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"KC","2022-06-20","81.8","-1.77","5.98","Cole, Gerrit",666139,543037,,"called_strike",,,,,"7","Josh Lowe strikes out on a foul tip.","R","L","R","TB","NYY","S",,,"1","0",2022,"0.97","-1","-0.67","2.10",,,,"0","3","Bot",,,,,"624431",,,0.6210418394052764,-119.11867975223736,-0.18166246473145198,9.005763775252351,25.573920444886177,-41.85393328806441,"3.52","1.69",,,,"81.2","2721","6.1",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.37",,,,,,,,"18","2","Knuckle Curve","0","1","0","1","1","0","0","1","Strategic","Standard","40","0","-0.042"
"FF","2022-06-20","95.9","-1.74","5.92","Cole, Gerrit",666139,543037,,"ball",,,,,"14","Josh Lowe strikes out on a foul tip.","R","L","R","TB","NYY","B",,,"0","0",2022,"-0.97","1.95","0.09","0.72",,,,"0","3","Bot",,,,,"624431",,,7.042836415884346,-138.94396570033578,-12.473259784528915,-14.21353614599015,33.513788837076504,-4.256547195836604,"3.23","1.41",,,,"95.7","2504","6.6",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.92",,,,,,,,"18","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Strategic","Standard","211","0","0.034"
"FF","2022-06-20","98.5","-1.66","5.84","Cole, Gerrit",670623,543037,"strikeout","called_strike",,,,,"6","Isaac Paredes called out on strikes.","R","R","R","TB","NYY","S","2",,"3","2",2022,"-0.84","1.79","0.57","2.29",,,,"2","2","Bot",,,,,"624431",,,8.041948976398636,-142.9468273174542,-8.307638571793515,-13.505545209694365,36.14092445078003,-5.93926575934765,"3.15","1.5",,,,"98.6","2504","6.7",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.8",,,"0","1","0","0",,"14","6","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","213","-0.011","-0.12"
"FF","2022-06-20","97.4","-1.62","5.85","Cole, Gerrit",670623,543037,,"swinging_strike",,,,,"5","Isaac Paredes called out on strikes.","R","R","R","TB","NYY","S",,,"3","1",2022,"-0.81","1.72","-0.26","2.49",,,,"2","2","Bot",,,,,"624431",,,5.525453943285468,-141.56934967571615,-7.451578893080423,-12.159780499800219,35.527170914557665,-7.486645123233419,"3.23","1.51",,,,"97.4","2350","6.6",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.91",,,,,,,,"14","5","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","213","0","-0.038"
"SL","2022-06-20","88.9","-1.93","5.77","Cole, Gerrit",670623,543037,,"ball",,,,,"12","Isaac Paredes called out on strikes.","R","R","R","TB","NYY","B",,,"2","1",2022,"0.53","-0.16","0.42","3.59",,,,"2","2","Bot",,,,,"624431",,,4.647081607930397,-129.41862727740374,1.092150486348839,4.839166865177788,29.69871824459313,-34.415347786704544,"3.16","1.5",,,,"88.7","2487","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.13",,,,,,,,"14","4","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","105","0","0.04"
"SL","2022-06-20","90.2","-1.83","5.72","Cole, Gerrit",670623,543037,,"ball",,,,,"14","Isaac Paredes called out on strikes.","R","R","R","TB","NYY","B",,,"1","1",2022,"0.29","0.33","1.37","0.08",,,,"2","2","Bot",,,,,"624431",,,7.326767110597772,-131.03463804435307,-8.770316675849582,1.872772196248199,26.836084899708446,-26.74269182261745,"3.1","1.44",,,,"90.2","2542","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.16",,,,,,,,"14","3","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","153","0","0.023"
"KC","2022-06-20","83.7","-1.67","5.98","Cole, Gerrit",670623,543037,,"foul",,,,,"6","Isaac Paredes called out on strikes.","R","R","R","TB","NYY","S",,,"1","0",2022,"1.01","-1.22","0.34","2.24",,,,"2","2","Bot",,,,,"624431",,,2.646149551719546,-121.84463553314924,0.25650614190664056,9.371238516552399,27.198073707843072,-44.47349319438281,"3.23","1.51","6","71.8","-22","83.4","2856","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.1",,,,,,,,"14","2","Knuckle Curve","0","1","0","1","1","0","0","1","Infield shift","Standard","43","0","-0.021"
"FF","2022-06-20","97.3","-1.57","5.95","Cole, Gerrit",670623,543037,,"ball",,,,,"14","Isaac Paredes called out on strikes.","R","R","R","TB","NYY","B",,,"0","0",2022,"-0.58","1.94","1.31","0.86",,,,"2","2","Bot",,,,,"624431",,,9.059501928024634,-140.81076747653154,-12.53715205933488,-9.867861998477153,33.43485079770872,-3.5675242249286656,"3.23","1.55",,,,"97.1","2435","6.6",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.93",,,,,,,,"14","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","213","0","0.016"
"FF","2022-06-20","98.8","-1.72","5.88","Cole, Gerrit",595281,543037,"strikeout","swinging_strike",,,,,"3","Kevin Kiermaier strikes out swinging.","R","L","R","TB","NYY","S","2",,"1","2",2022,"-1.07","1.39","0.50","3.48",,,,"1","2","Bot",,,,,"624431",,,8.557035236326838,-143.49891331998253,-4.290165190240945,-16.856617810846426,35.943506959352355,-12.223566106799524,"3.4","1.63",,,,"98.7","2442","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.97",,,"0","1","0","0",,"13","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","214","-0.018","-0.115"
"KC","2022-06-20","85.1","-1.84","5.82","Cole, Gerrit",595281,543037,,"swinging_strike",,,,,"13","Kevin Kiermaier strikes out swinging.","R","L","R","TB","NYY","S",,,"1","1",2022,"1.01","-1.15","-0.08","1.17",,,,"1","2","Bot",,,,,"624431",,,2.118893144995257,-123.87493789098728,-2.205959942160941,9.788380366734843,27.69602704720717,-43.69417751189564,"3.4","1.63",,,,"84.7","2864","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.23",,,,,,,,"13","3","Knuckle Curve","0","1","0","1","1","0","0","1","Standard","Standard","47","0","-0.036"
"FF","2022-06-20","96.9","-1.79","5.81","Cole, Gerrit",595281,543037,,"ball",,,,,"11","Kevin Kiermaier strikes out swinging.","R","L","R","TB","NYY","B",,,"0","1",2022,"-0.97","1.61","-1.22","2.80",,,,"1","2","Bot",,,,,"624431",,,3.7288645208552085,-140.87564868441495,-6.149273905124128,-13.744892485676333,34.20229892788743,-9.537762506419766,"3.37","1.66",,,,"96.6","2408","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.16",,,,,,,,"13","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","217","0","0.016"
"FF","2022-06-20","97.2","-1.78","5.8","Cole, Gerrit",595281,543037,,"swinging_strike",,,,,"13","Kevin Kiermaier strikes out swinging.","R","L","R","TB","NYY","S",,,"0","0",2022,"-0.89","1.64","-1.01","1.90",,,,"1","2","Bot",,,,,"624431",,,4.1233482891873,-141.32748596155497,-8.648327484397935,-12.814185799775046,33.67259427859603,-8.460133317581166,"3.4","1.63",,,,"97.3","2373","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.02",,,,,,,,"13","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","213","0","-0.024"
"FF","2022-06-20","97.8","-1.8","5.85","Cole, Gerrit",660644,543037,"strikeout","called_strike",,,,,"3","Vidal Brujan called out on strikes.","R","L","R","TB","NYY","S","2",,"1","2",2022,"-0.74","1.68","0.45","2.82",,,,"0","2","Bot",,,,,"624431",,,7.8042542657078275,-142.12271850891088,-6.5461862102061845,-11.870238353564519,34.57851259555145,-8.078085657251245,"3.24","1.49",,,,"98","2498","6.6",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.9",,,"0","1","0","0",,"12","5","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","212","-0.025","-0.157"
"FF","2022-06-20","97.3","-1.68","5.93","Cole, Gerrit",660644,543037,,"foul",,,,,"11","Vidal Brujan called out on strikes.","R","L","R","TB","NYY","S",,,"1","2",2022,"-0.88","1.59","-0.29","3.52",,,,"0","2","Bot",,,,,"624431",,,5.740383249844794,-141.41472598065545,-4.488344347817518,-13.186660810567368,38.42291588978169,-10.172989058123049,"3.25","1.5","248","76.2","33","96.7","2344","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.07",,,,,,,,"12","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","219","0","0"
"FF","2022-06-20","96.7","-1.76","5.97","Cole, Gerrit",660644,543037,,"foul",,,,,"11","Vidal Brujan called out on strikes.","R","L","R","TB","NYY","S",,,"1","1",2022,"-0.79","1.71","-0.84","3.23",,,,"0","2","Bot",,,,,"624431",,,4.274004345018306,-140.51572207469414,-5.551619865742313,-11.509028491077405,36.84649584017236,-8.585143595394666,"3.25","1.5","198","79.6","18","96.2","2398","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.06",,,,,,,,"12","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","212","0","-0.053"
"FC","2022-06-20","92.1","-1.83","5.92","Cole, Gerrit",660644,543037,,"ball",,,,,"12","Vidal Brujan called out on strikes.","R","L","R","TB","NYY","B",,,"0","1",2022,"-0.32","0.93","1.11","2.65",,,,"0","2","Bot",,,,,"624431",,,8.156360060830046,-133.872459881389,-4.443017297760372,-5.678185686796811,30.760753836201353,-20.172183505353743,"3.22","1.48",,,,"92","2441","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.07",,,,,,,,"12","2","Cutter","0","1","0","1","1","0","0","1","Standard","Standard","191","0","0.025"
"FF","2022-06-20","95.8","-1.77","5.98","Cole, Gerrit",660644,543037,,"called_strike",,,,,"5","Vidal Brujan called out on strikes.","R","L","R","TB","NYY","S",,,"0","0",2022,"-1.01","1.72","-0.09","2.13",,,,"0","2","Bot",,,,,"624431",,,6.776737229233683,-138.99544721172967,-8.395321194275615,-14.694705155583899,35.66811454273911,-8.09263029942264,"3.22","1.51",,,,"95.6","2300","6.7",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.82",,,,,,,,"12","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","209","0","-0.034"
"FF","2022-06-20","97.8","-1.65","5.84","Cole, Gerrit",668227,543037,"strikeout","called_strike",,,,,"6","Randy Arozarena called out on strikes.","R","R","R","TB","NYY","S","2",,"2","2",2022,"-0.85","1.55","0.71","2.38",,,"596847","2","1","Bot",,,,,"624431",,,8.353177847726856,-142.02322135426965,-7.351719532827836,-13.541404484914517,34.969588272263096,-9.697601816741985,"3.21","1.55",,,,"97.7","2402","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.99",,,"0","1","0","0",,"8","6","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","214","-0.024","-0.196"
"FF","2022-06-20","97.9","-1.67","5.79","Cole, Gerrit",668227,543037,,"foul",,,,,"6","Randy Arozarena called out on strikes.","R","R","R","TB","NYY","S",,,"2","2",2022,"-0.88","1.66","0.42","2.49",,,"596847","2","1","Bot",,,,,"624431",,,7.694374433729068,-142.1576133144205,-7.209761358732735,-13.750943916919264,35.51509871853077,-8.130991489968165,"3.28","1.64","147","88.1","68","97.9","2363","6.6",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.9",,,,,,,,"8","5","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","217","0","0"
"FF","2022-06-20","97.7","-1.73","5.91","Cole, Gerrit",668227,543037,,"ball",,,,,"12","Randy Arozarena called out on strikes.","R","R","R","TB","NYY","B",,,"1","2",2022,"-0.81","1.55","0.53","4.22",,,"596847","2","1","Bot",,,,,"624431",,,7.973879634942422,-142.03387359344106,-2.5935956921083445,-12.856040728064844,35.43009229389366,-10.883129617600819,"3.19","1.55",,,,"97.5","2417","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.09",,,,,,,,"8","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","213","0","0.032"
"SL","2022-06-20","89.6","-1.94","5.7","Cole, Gerrit",668227,543037,,"called_strike",,,,,"5","Randy Arozarena called out on strikes.","R","R","R","TB","NYY","S",,,"1","1",2022,"0.43","-0.08","0.22","2.27",,,"596847","2","1","Bot",,,,,"624431",,,4.433500068778596,-130.35932008061786,-2.2437680331860506,3.8576318335253506,29.45698472220201,-32.849176227337956,"3.13","1.55",,,,"89.4","2539","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.16",,,,,,,,"8","3","Slider","0","1","0","1","1","0","0","1","Standard","Standard","110","0","-0.051"
"SL","2022-06-20","89.5","-1.89","5.75","Cole, Gerrit",668227,543037,,"ball",,,,,"14","Randy Arozarena called out on strikes.","R","R","R","TB","NYY","B",,,"0","1",2022,"0.42","-0.01","1.60","0.08",,,"596847","2","1","Bot",,,,,"624431",,,7.693937812413711,-129.97734594350575,-7.91682155386574,3.059277443645224,28.878387558487475,-30.68839031100009,"3.18","1.57",,,,"89.2","2525","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.12",,,,,,,,"8","2","Slider","0","1","0","1","1","0","0","1","Standard","Standard","147","0","0.027"
"SL","2022-06-20","88.6","-1.88","5.75","Cole, Gerrit",668227,543037,,"called_strike",,,,,"3","Randy Arozarena called out on strikes.","R","R","R","TB","NYY","S",,,"0","0",2022,"0.57","0.1","0.70","2.82",,,"596847","2","1","Bot",,,,,"624431",,,5.114718076897285,-128.97199710333663,-1.2958273949855645,5.289068640066631,26.90589534982099,-30.969102117482844,"3.18","1.56",,,,"88.5","2629","6.2",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.31",,,,,,,,"8","1","Slider","0","1","0","1","1","0","0","1","Standard","Standard","102","0","-0.037"
"CH","2022-06-20","90.2","-1.87","5.78","Cole, Gerrit",596847,543037,"walk","ball",,,,,"11","Ji-Man Choi walks.","R","L","R","TB","NYY","B",,,"3","2",2022,"-0.75","1.42","-1.19","2.89",,,,"2","1","Bot",,,,,"624431",,,3.2990861423651183,-131.19536941651833,-4.206496207290093,-9.366321472521653,31.319605383296363,-15.12981651863357,"3.11","1.49",,,,"90.2","1455","6.6",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.9",,,"0.7","1","0","0",,"7","6","Changeup","0","1","0","1","1","0","0","1","Infield shift","Standard","233","0.014","0.104"
"CH","2022-06-20","89.5","-1.87","5.82","Cole, Gerrit",596847,543037,,"ball",,,,,"11","Ji-Man Choi walks.","R","L","R","TB","NYY","B",,,"2","2",2022,"-1.01","1.26","-1.17","2.67",,,,"2","1","Bot",,,,,"624431",,,3.8737290040172456,-130.22046694586342,-4.3992829758392915,-12.260870662900095,30.624840783080085,-17.129551747405383,"3.15","1.52",,,,"89.3",,"6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.03",,,,,,,,"7","5","Changeup","0","1","0","1","1","0","0","1","Infield shift","Standard",,"0","0.035"
"FF","2022-06-20","97.3","-1.9","5.92","Cole, Gerrit",596847,543037,,"ball",,,,,"11","Ji-Man Choi walks.","R","L","R","TB","NYY","B",,,"1","2",2022,"-1.04","1.61","-1.27","2.43",,,,"2","1","Bot",,,,,"624431",,,4.100885087089118,-141.31340533740286,-7.447165249358351,-14.847092048231818,37.0502198773127,-9.053848567219498,"3.17","1.57",,,,"96.8","2396","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.07",,,,,,,,"7","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","214","0","0.014"
"SL","2022-06-20","90.0","-2.06","5.7","Cole, Gerrit",596847,543037,,"foul",,,,,"14","Ji-Man Choi walks.","R","L","R","TB","NYY","S",,,"1","1",2022,"0.5","0.22","1.05","2.10",,,,"2","1","Bot",,,,,"624431",,,6.650345584964455,-130.92639828821123,-3.4429486779092073,4.465980551737266,26.4381375362845,-29.12720767648009,"3.22","1.58","4","85.6","-27","90","2601","6.2",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.3",,,,,,,,"7","3","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","130","0","-0.024"
"SL","2022-06-20","89.5","-1.97","5.68","Cole, Gerrit",596847,543037,,"ball",,,,,"14","Ji-Man Choi walks.","R","L","R","TB","NYY","B",,,"0","1",2022,"0.29","0.39","1.87","0.52",,,,"2","1","Bot",,,,,"624431",,,8.878711851342347,-129.85348173602117,-7.519277925497462,1.3179950958049924,27.9364929968501,-26.28814928799787,"3.21","1.58",,,,"89.4","2446","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.04",,,,,,,,"7","2","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","152","0","0.012"
"FF","2022-06-20","96.5","-1.81","5.94","Cole, Gerrit",596847,543037,,"called_strike",,,,,"5","Ji-Man Choi walks.","R","L","R","TB","NYY","S",,,"0","0",2022,"-0.77","1.64","0.14","2.30",,,,"2","1","Bot",,,,,"624431",,,6.948384984243783,-140.10871360249487,-7.808326669939942,-11.81785200581436,34.76548989836999,-8.936365008345101,"3.21","1.58",,,,"96.3","2339","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.97",,,,,,,,"7","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","211","0","-0.017"
"SL","2022-06-20","87.5","-1.96","5.82","Cole, Gerrit",622534,543037,"field_out","hit_into_play",,,,,"5","Manuel Margot grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","TB","NYY","X","4","ground_ball","0","0",2022,"0.52","0.08","-0.07","2.23",,,,"1","1","Bot",153.03,143.98,,,"624431",,,3.4698973846820205,-127.46759316228405,-2.711330774789862,4.994600322679007,26.0578079540232,-30.950390244991787,"3.42","1.63","67","91.6","2","87.6","2574","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.24","0.391","0.381","0","1","0","0","2","6","1","Slider","0","1","0","1","1","0","0","1","Strategic","Standard","96","-0.017","-0.159"
"SL","2022-06-20","88.1","-1.89","5.7","Cole, Gerrit",650490,543037,"field_out","hit_into_play",,,,,"14","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","X","9","fly_ball","2","2",2022,"0.51","0.07","1.10","1.95",,,,"0","1","Bot",162.83,114.49,,,"624431",,,6.193825654218825,-128.14711041060372,-3.143470787230297,4.345955450992166,26.977543557033616,-30.946167320476434,"3.51","1.68","231","79.5","47","88","2663","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.2","0.034","0.033","0","1","0","0","3","5","7","Slider","0","1","0","1","1","0","0","1","Standard","Standard","91","-0.023","-0.194"
"SL","2022-06-20","88.3","-1.88","5.78","Cole, Gerrit",650490,543037,,"foul",,,,,"9","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","S",,,"2","2",2022,"0.51","-0.26","0.30","2.19",,,,"0","1","Bot",,,,,"624431",,,4.2138779051536615,-128.60829269863137,-2.1166398767840553,4.826301576939584,25.876928541566713,-34.87030330608103,"3.51","1.68","258","83.2","18","88.2","2663","6.1",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.42",,,,,,,,"5","6","Slider","0","1","0","1","1","0","0","1","Standard","Strategic","103","0","0"
"FF","2022-06-20","98.3","-1.82","5.87","Cole, Gerrit",650490,543037,,"ball",,,,,"11","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","B",,,"1","2",2022,"-0.73","1.53","-1.59","3.80",,,,"0","1","Bot",,,,,"624431",,,2.326252024927399,-143.06500707129806,-3.660723907850299,-10.525555520712857,35.12726323907333,-10.593274378216144,"3.48","1.68",,,,"98.2","2367","6.4",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.11",,,,,,,,"5","5","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Strategic","217","0","0.036"
"FF","2022-06-20","97.7","-1.66","5.98","Cole, Gerrit",650490,543037,,"foul",,,,,"6","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","S",,,"1","2",2022,"-0.97","1.64","0.52","2.35",,,,"0","1","Bot",,,,,"624431",,,8.146510552059306,-141.83701419922215,-7.998488264515637,-15.075501146897308,36.517251779440755,-8.373313034988216,"3.51","1.68","192","76.7","20","97.4","2453","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","53.97",,,,,,,,"5","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","215","0","0"
"SL","2022-06-20","88.8","-1.82","5.74","Cole, Gerrit",650490,543037,,"foul_tip",,,,,"14","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","S",,,"1","1",2022,"0.62","0.22","1.45","1.84",,,,"0","1","Bot",,,,,"624431",,,6.702129439181281,-129.10246643928878,-3.901695113713425,5.462439729855324,28.085558331170827,-29.11114693160266,"3.51","1.68",,,,"88.5","2597","6.3",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.22",,,,,,,,"5","3","Slider","0","1","0","1","1","0","0","1","Standard","Standard","100","0","-0.053"
"FF","2022-06-20","96.2","-1.61","5.93","Cole, Gerrit",650490,543037,,"called_strike",,,,,"3","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","S",,,"1","0",2022,"-1.06","1.78","0.58","3.28",,,,"0","1","Bot",,,,,"624431",,,8.216520764354305,-139.61955158359098,-5.405398211621684,-15.777875109944116,35.58806857998719,-7.914208595153888,"3.5","1.68",,,,"95.7","2438","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54.03",,,,,,,,"5","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","215","0","-0.042"
"FF","2022-06-20","97.0","-1.89","5.87","Cole, Gerrit",650490,543037,,"ball",,,,,"14","Yandy Diaz flies out to right fielder Giancarlo Stanton.","R","R","R","TB","NYY","B",,,"0","0",2022,"-1.02","1.68","0.60","1.44",,,,"0","1","Bot",,,,,"624431",,,9.013614107086088,-140.64840967018074,-10.09901707414241,-15.740070882789837,34.84028144717973,-7.6463747671788,"3.5","1.67",,,,"96.7","2429","6.5",661893,543037,"624431","519203","650402","518934","503556","543305","592450","519317","54",,,,,,,,"5","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","218","0","0.034"
"SL","2022-06-14","90.8","-1.88","5.24","Cole, Gerrit",668227,543037,"grounded_into_double_play","hit_into_play",,,,,"14","Randy Arozarena grounds into a double play, shortstop Isiah Kiner-Falefa to second baseman Gleyber Torres to first baseman Anthony Rizzo.   Ji-Man Choi out at 2nd.    Randy Arozarena out at 1st.","R","R","R","NYY","TB","X","6","ground_ball","0","0",2022,"0.47","-0.16","0.24","0.95","623912","622534","596847","1","6","Top",119.65,157.73,,,"624431",,,4.310381702981262,-132.19765908103773,-4.536745681367093,4.6547559262126725,27.2685808636111,-33.2852081809418,"3.36","1.63","5","94.8","-13","91.3","2702","6.5",661328,543037,"624431","519203","650402","518934","643396","608336","592450","519317","54.04","0.183","0.175","0","1","0","0","2","44","1","Slider","2","0","0","2","0","2","0","2","Standard","Standard","116","0.212","-0.864"
"KC","2022-06-14","84.2","-1.87","5.39","Cole, Gerrit",596847,543037,"single","hit_into_play",,,,,"4","Ji-Man Choi singles on a ground ball to shortstop Isiah Kiner-Falefa.   Harold Ramirez to 3rd.    Manuel Margot to 2nd.","R","L","R","NYY","TB","X","6","ground_ball","1","1",2022,"0.74","-1.08","-0.54","2.23",,"623912","622534","1","6","Top",128.29,142.97,,,"624431",,,1.6233422800789568,-122.64659528119988,1.2438342061305012,7.064102399016457,26.113653148971434,-43.50470767497452,"3.17","1.54","59","92.4","2","84.5","2897","6.6",661328,543037,"624431","519203","650402","518934","643396","608336","592450","519317","53.88","0.391","0.381","0.9","1","1","0","2","43","3","Knuckle Curve","2","0","0","2","0","2","0","2","Standard","Standard","43","-0.09","0.931"
"CH","2022-06-14","91.6","-1.87","5.23","Cole, Gerrit",596847,543037,,"foul",,,,,"6","Ji-Man Choi singles on a ground ball to shortstop Isiah Kiner-Falefa.   Harold Ramirez to 3rd.    Manuel Margot to 2nd.","R","L","R","NYY","TB","S",,,"1","0",2022,"-0.7","0.92","0.35","2.24",,"623912","622534","1","6","Top",,,,,"624431",,,7.14301102885498,-133.0645668430513,-3.6233481810467767,-9.949033196872849,31.305061744253663,-20.629845021660554,"3.17","1.54","30","105.1","-3","91.7","1452","6.7",661328,543037,"624431","519203","650402","518934","643396","608336","592450","519317","53.83",,,,,,,,"43","2","Changeup","2","0","0","2","0","2","0","2","Standard","Standard","233","0","-0.084"
"CH","2022-06-14","89.2","-1.83","5.23","Cole, Gerrit",596847,543037,,"ball",,,,,"14","Ji-Man Choi singles on a ground ball to shortstop Isiah Kiner-Falefa.   Harold Ramirez to 3rd.    Manuel Margot to 2nd.","R","L","R","NYY","TB","B",,,"0","0",2022,"-0.55","0.81","0.56","1.11",,"623912","622534","1","6","Top",,,,,"624431",,,7.12397440408242,-129.56432135998307,-5.8085589359536085,-7.830614805920756,29.985477157139314,-21.950021934769858,"3.28","1.57",,,,"89.7","1359","6.9",661328,543037,"624431","519203","650402","518934","643396","608336","592450","519317","53.57",,,,,,,,"43","1","Changeup","2","0","0","2","0","2","0","2","Standard","Standard","236","0","0.059"
"FF","2022-06-14","96.9","-1.81","5.26","Cole, Gerrit",622534,543037,"single","hit_into_play",,,,,"13","Manuel Margot singles on a fly ball to center fielder Aaron Judge.   Harold Ramirez to 2nd.","R","R","R","NYY","TB","X","8","fly_ball","0","0",2022,"-0.96","1.6","-1.04","2.25",,,"623912","1","6","Top",142.5,109.43,,,"624431",,,4.269440924816835,-140.91884965261548,-6.106912219660481,-13.804965025290969,35.60830056384228,-9.693862990324554,"3.37","1.61","220","70.9","36","96.8","2472","6.5",661328,543037,"624431","519203","650402","518934","643396","608336","592450","519317","53.99","0.537","0.531","0.9","1","1","0","3","42","1","4-Seam Fastball","2","0","0","2","0","2","0","2","Standard","Standard","217","-0.053","0.483"
